Date,Close,Type,EPS,CurrentRatio,Turnover
2018-02-01,23.283332824707,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-02,22.9166679382324,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-03,22.9166679382324,0,-0.28,0.7379948046086874,1.1505943894870505
2018-02-04,22.9166679382324,0,-0.28,0.7379948046086874,1.1505943894870505
2018-02-05,22.208667755127,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-06,22.2646675109863,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-07,23,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-08,21.0153331756592,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-09,20.6946678161621,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-10,20.6946678161621,0,-0.28,0.7379948046086874,1.1505943894870505
2018-02-11,20.6946678161621,0,-0.28,0.7379948046086874,1.1505943894870505
2018-02-12,21.0486679077148,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-13,21.5773334503174,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-14,21.4873332977295,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-15,22.271333694458,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-16,22.3659992218018,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-17,22.3659992218018,0,-0.28,0.7379948046086874,1.1505943894870505
2018-02-18,22.3659992218018,0,-0.28,0.7379948046086874,1.1505943894870505
2018-02-19,22.3659992218018,0,-0.28,0.7379948046086874,1.1505943894870505
2018-02-20,22.318000793457,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-21,22.2199993133545,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-22,23.0779991149902,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-23,23.4699993133545,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-24,23.4699993133545,0,-0.28,0.7379948046086874,1.1505943894870505
2018-02-25,23.4699993133545,0,-0.28,0.7379948046086874,1.1505943894870505
2018-02-26,23.8279991149902,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-27,23.3993320465088,1,-0.28,0.7379948046086874,1.1505943894870505
2018-02-28,22.8706665039062,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-01,22.0620002746582,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-02,22.3413333892822,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-03,22.3413333892822,0,-0.28,0.7379948046086874,1.1505943894870505
2018-03-04,22.3413333892822,0,-0.28,0.7379948046086874,1.1505943894870505
2018-03-05,22.2233333587646,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-06,21.8799991607666,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-07,22.1533336639404,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-08,21.9400005340576,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-09,21.8113327026367,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-10,21.8113327026367,0,-0.28,0.7379948046086874,1.1505943894870505
2018-03-11,21.8113327026367,0,-0.28,0.7379948046086874,1.1505943894870505
2018-03-12,23.0340003967285,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-13,22.7893333435059,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-14,21.775333404541,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-15,21.7066669464111,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-16,21.4233322143555,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-17,21.4233322143555,0,-0.28,0.7379948046086874,1.1505943894870505
2018-03-18,21.4233322143555,0,-0.28,0.7379948046086874,1.1505943894870505
2018-03-19,20.9039993286133,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-20,20.703332901001,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-21,21.1019992828369,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-22,20.6066665649414,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-23,20.1026668548584,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-24,20.1026668548584,0,-0.28,0.7379948046086874,1.1505943894870505
2018-03-25,20.1026668548584,0,-0.28,0.7379948046086874,1.1505943894870505
2018-03-26,20.2786674499512,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-27,18.6119995117188,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-28,17.1853332519531,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-29,17.742000579834,1,-0.28,0.7379948046086874,1.1505943894870505
2018-03-30,17.742000579834,0,-0.28,0.7379948046086874,1.1505943894870505
2018-03-31,17.742000579834,0,-0.28,0.7379948046086874,1.1505943894870505
2018-04-01,17.742000579834,0,-0.28,0.7379948046086874,1.318601105452981
2018-04-02,16.8320007324219,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-03,17.8353328704834,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-04,19.1293334960938,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-05,20.3813323974609,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-06,19.953332901001,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-07,19.953332901001,0,-0.28,0.7379948046086874,1.318601105452981
2018-04-08,19.953332901001,0,-0.28,0.7379948046086874,1.318601105452981
2018-04-09,19.3106670379639,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-10,20.3133335113525,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-11,20.0620002746582,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-12,19.6053333282471,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-13,20.0226669311523,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-14,20.0226669311523,0,-0.28,0.7379948046086874,1.318601105452981
2018-04-15,20.0226669311523,0,-0.28,0.7379948046086874,1.318601105452981
2018-04-16,19.4139995574951,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-17,19.1793327331543,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-18,19.5566673278809,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-19,20.0053329467773,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-20,19.3493328094482,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-21,19.3493328094482,0,-0.28,0.7379948046086874,1.318601105452981
2018-04-22,19.3493328094482,0,-0.28,0.7379948046086874,1.318601105452981
2018-04-23,18.8913326263428,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-24,18.8973331451416,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-25,18.71266746521,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-26,19.0319995880127,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-27,19.6053333282471,1,-0.28,0.7379948046086874,1.318601105452981
2018-04-28,19.6053333282471,0,-0.28,0.7379948046086874,1.318601105452981
2018-04-29,19.6053333282471,0,-0.28,0.7379948046086874,1.318601105452981
2018-04-30,19.5933322906494,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-01,19.9946670532227,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-02,20.0766677856445,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-03,18.9633331298828,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-04,19.6060009002686,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-05,19.6060009002686,0,-0.28,0.7379948046086874,1.318601105452981
2018-05-06,19.6060009002686,0,-0.28,0.7379948046086874,1.318601105452981
2018-05-07,20.1846675872803,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-08,20.1313323974609,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-09,20.4566669464111,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-10,20.3346672058105,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-11,20.0706672668457,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-12,20.0706672668457,0,-0.28,0.7379948046086874,1.318601105452981
2018-05-13,20.0706672668457,0,-0.28,0.7379948046086874,1.318601105452981
2018-05-14,19.4646663665771,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-15,18.945333480835,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-16,19.0986671447754,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-17,18.9693336486816,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-18,18.4546661376953,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-19,18.4546661376953,0,-0.28,0.7379948046086874,1.318601105452981
2018-05-20,18.4546661376953,0,-0.28,0.7379948046086874,1.318601105452981
2018-05-21,18.9659996032715,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-22,18.3339996337891,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-23,18.6046676635742,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-24,18.5233325958252,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-25,18.5900001525879,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-26,18.5900001525879,0,-0.28,0.7379948046086874,1.318601105452981
2018-05-27,18.5900001525879,0,-0.28,0.7379948046086874,1.318601105452981
2018-05-28,18.5900001525879,0,-0.28,0.7379948046086874,1.318601105452981
2018-05-29,18.9173336029053,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-30,19.4479999542236,1,-0.28,0.7379948046086874,1.318601105452981
2018-05-31,18.9820003509521,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-01,19.4546661376953,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-02,19.4546661376953,0,-0.28,0.7379948046086874,1.318601105452981
2018-06-03,19.4546661376953,0,-0.28,0.7379948046086874,1.318601105452981
2018-06-04,19.7826671600342,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-05,19.4086666107178,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-06,21.2999992370605,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-07,21.0726661682129,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-08,21.1773338317871,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-09,21.1773338317871,0,-0.28,0.7379948046086874,1.318601105452981
2018-06-10,21.1773338317871,0,-0.28,0.7379948046086874,1.318601105452981
2018-06-11,22.1399993896484,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-12,22.8513336181641,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-13,22.9853324890137,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-14,23.8479995727539,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-15,23.8780002593994,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-16,23.8780002593994,0,-0.28,0.7379948046086874,1.318601105452981
2018-06-17,23.8780002593994,0,-0.28,0.7379948046086874,1.318601105452981
2018-06-18,24.7220001220703,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-19,23.5033321380615,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-20,24.1480007171631,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-21,23.1673336029053,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-22,22.242000579834,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-23,22.242000579834,0,-0.28,0.7379948046086874,1.318601105452981
2018-06-24,22.242000579834,0,-0.28,0.7379948046086874,1.318601105452981
2018-06-25,22.2006664276123,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-26,22.7999992370605,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-27,22.966667175293,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-28,23.3286666870117,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-29,22.8633327484131,1,-0.28,0.7379948046086874,1.318601105452981
2018-06-30,22.8633327484131,0,-0.28,0.7329101505880633,1.017643398103195
2018-07-01,22.8633327484131,0,0.12,0.7329101505880633,1.5941561244320066
2018-07-02,22.3379993438721,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-03,20.7240009307861,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-04,20.7240009307861,0,0.12,0.7329101505880633,1.5941561244320066
2018-07-05,20.6106662750244,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-06,20.5933322906494,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-07,20.5933322906494,0,0.12,0.7329101505880633,1.5941561244320066
2018-07-08,20.5933322906494,0,0.12,0.7329101505880633,1.5941561244320066
2018-07-09,21.2339992523193,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-10,21.4979991912842,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-11,21.2639999389648,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-12,21.1140003204346,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-13,21.257999420166,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-14,21.257999420166,0,0.12,0.7329101505880633,1.5941561244320066
2018-07-15,21.257999420166,0,0.12,0.7329101505880633,1.5941561244320066
2018-07-16,20.6733322143555,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-17,21.5126667022705,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-18,21.5900001525879,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-19,21.3486671447754,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-20,20.9053325653076,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-21,20.9053325653076,0,0.12,0.7329101505880633,1.5941561244320066
2018-07-22,20.9053325653076,0,0.12,0.7329101505880633,1.5941561244320066
2018-07-23,20.2133331298828,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-24,19.8286666870117,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-25,20.5826663970947,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-26,20.4433326721191,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-27,19.8120002746582,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-28,19.8120002746582,0,0.12,0.7329101505880633,1.5941561244320066
2018-07-29,19.8120002746582,0,0.12,0.7329101505880633,1.5941561244320066
2018-07-30,19.3446674346924,1,0.12,0.7329101505880633,1.5941561244320066
2018-07-31,19.8759994506836,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-01,20.0559997558594,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-02,23.3026676177979,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-03,23.211332321167,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-04,23.211332321167,0,0.12,0.7329101505880633,1.5941561244320066
2018-08-05,23.211332321167,0,0.12,0.7329101505880633,1.5941561244320066
2018-08-06,22.7993335723877,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-07,25.304666519165,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-08,24.6893329620361,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-09,23.4966678619385,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-10,23.699333190918,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-11,23.699333190918,0,0.12,0.7329101505880633,1.5941561244320066
2018-08-12,23.699333190918,0,0.12,0.7329101505880633,1.5941561244320066
2018-08-13,23.7606678009033,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-14,23.1760005950928,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-15,22.5793323516846,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-16,22.3633327484131,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-17,20.3666667938232,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-18,20.3666667938232,0,0.12,0.7329101505880633,1.5941561244320066
2018-08-19,20.3666667938232,0,0.12,0.7329101505880633,1.5941561244320066
2018-08-20,20.5626678466797,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-21,21.4599990844727,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-22,21.4426670074463,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-23,21.3400001525879,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-24,21.521333694458,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-25,21.521333694458,0,0.12,0.7329101505880633,1.5941561244320066
2018-08-26,21.521333694458,0,0.12,0.7329101505880633,1.5941561244320066
2018-08-27,21.2846660614014,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-28,20.7906665802002,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-29,20.3339996337891,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-30,20.2099990844727,1,0.12,0.7329101505880633,1.5941561244320066
2018-08-31,20.1106662750244,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-01,20.1106662750244,0,0.12,0.7329101505880633,1.5941561244320066
2018-09-02,20.1106662750244,0,0.12,0.7329101505880633,1.5941561244320066
2018-09-03,20.1106662750244,0,0.12,0.7329101505880633,1.5941561244320066
2018-09-04,19.2633323669434,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-05,18.7159996032715,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-06,18.7299995422363,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-07,17.5493335723877,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-08,17.5493335723877,0,0.12,0.7329101505880633,1.5941561244320066
2018-09-09,17.5493335723877,0,0.12,0.7329101505880633,1.5941561244320066
2018-09-10,19.033332824707,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-11,18.6293334960938,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-12,19.3693332672119,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-13,19.2973327636719,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-14,19.6800003051758,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-15,19.6800003051758,0,0.12,0.7329101505880633,1.5941561244320066
2018-09-16,19.6800003051758,0,0.12,0.7329101505880633,1.5941561244320066
2018-09-17,19.6560001373291,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-18,18.9973335266113,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-19,19.9346675872803,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-20,19.8886661529541,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-21,19.9400005340576,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-22,19.9400005340576,0,0.12,0.7329101505880633,1.5941561244320066
2018-09-23,19.9400005340576,0,0.12,0.7329101505880633,1.5941561244320066
2018-09-24,19.978666305542,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-25,20.0659999847412,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-26,20.6386661529541,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-27,20.5013332366943,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-28,17.6513328552246,1,0.12,0.7329101505880633,1.5941561244320066
2018-09-29,17.6513328552246,0,0.12,0.7329101505880633,1.5941561244320066
2018-09-30,17.6513328552246,0,0.12,0.810253552721117,1.599214514108844
2018-10-01,20.7133331298828,1,0.06,0.810253552721117,1.745097275994553
2018-10-02,20.068000793457,1,0.06,0.810253552721117,1.745097275994553
2018-10-03,19.6533336639404,1,0.06,0.810253552721117,1.745097275994553
2018-10-04,18.788667678833,1,0.06,0.810253552721117,1.745097275994553
2018-10-05,17.4633331298828,1,0.06,0.810253552721117,1.745097275994553
2018-10-06,17.4633331298828,0,0.06,0.810253552721117,1.745097275994553
2018-10-07,17.4633331298828,0,0.06,0.810253552721117,1.745097275994553
2018-10-08,16.7040004730225,1,0.06,0.810253552721117,1.745097275994553
2018-10-09,17.5200004577637,1,0.06,0.810253552721117,1.745097275994553
2018-10-10,17.1253337860107,1,0.06,0.810253552721117,1.745097275994553
2018-10-11,16.8153324127197,1,0.06,0.810253552721117,1.745097275994553
2018-10-12,17.2520008087158,1,0.06,0.810253552721117,1.745097275994553
2018-10-13,17.2520008087158,0,0.06,0.810253552721117,1.745097275994553
2018-10-14,17.2520008087158,0,0.06,0.810253552721117,1.745097275994553
2018-10-15,17.3059997558594,1,0.06,0.810253552721117,1.745097275994553
2018-10-16,18.4393329620361,1,0.06,0.810253552721117,1.745097275994553
2018-10-17,18.1186676025391,1,0.06,0.810253552721117,1.745097275994553
2018-10-18,17.5939998626709,1,0.06,0.810253552721117,1.745097275994553
2018-10-19,17.3333320617676,1,0.06,0.810253552721117,1.745097275994553
2018-10-20,17.3333320617676,0,0.06,0.810253552721117,1.745097275994553
2018-10-21,17.3333320617676,0,0.06,0.810253552721117,1.745097275994553
2018-10-22,17.3966674804688,1,0.06,0.810253552721117,1.745097275994553
2018-10-23,19.6093330383301,1,0.06,0.810253552721117,1.745097275994553
2018-10-24,19.2333335876465,1,0.06,0.810253552721117,1.745097275994553
2018-10-25,20.9906673431396,1,0.06,0.810253552721117,1.745097275994553
2018-10-26,22.0599994659424,1,0.06,0.810253552721117,1.745097275994553
2018-10-27,22.0599994659424,0,0.06,0.810253552721117,1.745097275994553
2018-10-28,22.0599994659424,0,0.06,0.810253552721117,1.745097275994553
2018-10-29,22.3233337402344,1,0.06,0.810253552721117,1.745097275994553
2018-10-30,21.9933338165283,1,0.06,0.810253552721117,1.745097275994553
2018-10-31,22.488000869751,1,0.06,0.810253552721117,1.745097275994553
2018-11-01,22.9519996643066,1,0.06,0.810253552721117,1.745097275994553
2018-11-02,23.0939998626709,1,0.06,0.810253552721117,1.745097275994553
2018-11-03,23.0939998626709,0,0.06,0.810253552721117,1.745097275994553
2018-11-04,23.0939998626709,0,0.06,0.810253552721117,1.745097275994553
2018-11-05,22.7600002288818,1,0.06,0.810253552721117,1.745097275994553
2018-11-06,22.7373332977295,1,0.06,0.810253552721117,1.745097275994553
2018-11-07,23.2106666564941,1,0.06,0.810253552721117,1.745097275994553
2018-11-08,23.4266662597656,1,0.06,0.810253552721117,1.745097275994553
2018-11-09,23.3673324584961,1,0.06,0.810253552721117,1.745097275994553
2018-11-10,23.3673324584961,0,0.06,0.810253552721117,1.745097275994553
2018-11-11,23.3673324584961,0,0.06,0.810253552721117,1.745097275994553
2018-11-12,22.0853328704834,1,0.06,0.810253552721117,1.745097275994553
2018-11-13,22.5820007324219,1,0.06,0.810253552721117,1.745097275994553
2018-11-14,22.9333324432373,1,0.06,0.810253552721117,1.745097275994553
2018-11-15,23.2293338775635,1,0.06,0.810253552721117,1.745097275994553
2018-11-16,23.6206665039062,1,0.06,0.810253552721117,1.745097275994553
2018-11-17,23.6206665039062,0,0.06,0.810253552721117,1.745097275994553
2018-11-18,23.6206665039062,0,0.06,0.810253552721117,1.745097275994553
2018-11-19,23.5646667480469,1,0.06,0.810253552721117,1.745097275994553
2018-11-20,23.1660003662109,1,0.06,0.810253552721117,1.745097275994553
2018-11-21,22.5459995269775,1,0.06,0.810253552721117,1.745097275994553
2018-11-22,22.5459995269775,0,0.06,0.810253552721117,1.745097275994553
2018-11-23,21.7220001220703,1,0.06,0.810253552721117,1.745097275994553
2018-11-24,21.7220001220703,0,0.06,0.810253552721117,1.745097275994553
2018-11-25,21.7220001220703,0,0.06,0.810253552721117,1.745097275994553
2018-11-26,23.0666675567627,1,0.06,0.810253552721117,1.745097275994553
2018-11-27,22.92799949646,1,0.06,0.810253552721117,1.745097275994553
2018-11-28,23.191333770752,1,0.06,0.810253552721117,1.745097275994553
2018-11-29,22.7446670532227,1,0.06,0.810253552721117,1.745097275994553
2018-11-30,23.3653335571289,1,0.06,0.810253552721117,1.745097275994553
2018-12-01,23.3653335571289,0,0.06,0.810253552721117,1.745097275994553
2018-12-02,23.3653335571289,0,0.06,0.810253552721117,1.745097275994553
2018-12-03,23.8993320465088,1,0.06,0.810253552721117,1.745097275994553
2018-12-04,23.9799995422363,1,0.06,0.810253552721117,1.745097275994553
2018-12-05,23.9799995422363,0,0.06,0.810253552721117,1.745097275994553
2018-12-06,24.2040004730225,1,0.06,0.810253552721117,1.745097275994553
2018-12-07,23.8646678924561,1,0.06,0.810253552721117,1.745097275994553
2018-12-08,23.8646678924561,0,0.06,0.810253552721117,1.745097275994553
2018-12-09,23.8646678924561,0,0.06,0.810253552721117,1.745097275994553
2018-12-10,24.3433322906494,1,0.06,0.810253552721117,1.745097275994553
2018-12-11,24.4506664276123,1,0.06,0.810253552721117,1.745097275994553
2018-12-12,24.4400005340576,1,0.06,0.810253552721117,1.745097275994553
2018-12-13,25.1193332672119,1,0.06,0.810253552721117,1.745097275994553
2018-12-14,24.3806667327881,1,0.06,0.810253552721117,1.745097275994553
2018-12-15,24.3806667327881,0,0.06,0.810253552721117,1.745097275994553
2018-12-16,24.3806667327881,0,0.06,0.810253552721117,1.745097275994553
2018-12-17,23.2280006408691,1,0.06,0.810253552721117,1.745097275994553
2018-12-18,22.4686660766602,1,0.06,0.810253552721117,1.745097275994553
2018-12-19,22.1979999542236,1,0.06,0.810253552721117,1.745097275994553
2018-12-20,21.025333404541,1,0.06,0.810253552721117,1.745097275994553
2018-12-21,21.318000793457,1,0.06,0.810253552721117,1.745097275994553
2018-12-22,21.318000793457,0,0.06,0.810253552721117,1.745097275994553
2018-12-23,21.318000793457,0,0.06,0.810253552721117,1.745097275994553
2018-12-24,19.6926670074463,1,0.06,0.810253552721117,1.745097275994553
2018-12-25,19.6926670074463,0,0.06,0.810253552721117,1.745097275994553
2018-12-26,21.7393321990967,1,0.06,0.810253552721117,1.745097275994553
2018-12-27,21.0753326416016,1,0.06,0.810253552721117,1.745097275994553
